name,path,size,type
WHEEL,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\Werkzeug-2.2.3.dist-info,92,file
cli,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\wheel,15951,directory
vendored,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\wheel,30749,directory
bdist_wheel.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\wheel,19075,file
macosx_libfile.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\wheel,15931,file
metadata.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\wheel,4344,file
pkginfo.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\wheel,1257,file
util.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\wheel,938,file
wheelfile.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\wheel,7336,file
__init__.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\wheel,23,file
__main__.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\wheel,417,file
convert.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\wheel\cli,9498,file
pack.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\wheel\cli,3208,file
unpack.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\wheel\cli,673,file
__init__.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\wheel\cli,2572,file
packaging,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\wheel\vendored,30749,directory
__init__.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\wheel\vendored,0,file
tags.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\wheel\vendored\packaging,28937,file
_typing.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\wheel\vendored\packaging,1812,file
__init__.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\wheel\vendored\packaging,0,file
entry_points.txt,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\wheel-0.36.2.dist-info,108,file
INSTALLER,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\wheel-0.36.2.dist-info,5,file
LICENSE.txt,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\wheel-0.36.2.dist-info,1125,file
METADATA,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\wheel-0.36.2.dist-info,2277,file
RECORD,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\wheel-0.36.2.dist-info,2639,file
top_level.txt,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\wheel-0.36.2.dist-info,6,file
WHEEL,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\wheel-0.36.2.dist-info,110,file
__pycache__,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\zipp,13454,directory
py310compat.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\zipp,309,file
__init__.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\zipp,10455,file
py310compat.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\zipp\__pycache__,432,file
__init__.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\zipp\__pycache__,13022,file
INSTALLER,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\zipp-3.14.0.dist-info,4,file
LICENSE,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\zipp-3.14.0.dist-info,1050,file
METADATA,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\zipp-3.14.0.dist-info,3742,file
RECORD,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\zipp-3.14.0.dist-info,708,file
top_level.txt,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\zipp-3.14.0.dist-info,5,file
WHEEL,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\zipp-3.14.0.dist-info,92,file
override.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\_distutils_hack,44,file
__init__.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\_distutils_hack,3688,file
_virtualenv.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\__pycache__,4066,file
activate,C:\Users\Admin\MyProjectsPython\GB_python\venv\Scripts,2166,file
activate.bat,C:\Users\Admin\MyProjectsPython\GB_python\venv\Scripts,1039,file
activate.fish,C:\Users\Admin\MyProjectsPython\GB_python\venv\Scripts,3089,file
activate.ps1,C:\Users\Admin\MyProjectsPython\GB_python\venv\Scripts,1755,file
activate.xsh,C:\Users\Admin\MyProjectsPython\GB_python\venv\Scripts,1180,file
